Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
scNT-Seq,"A molecular genetic technique that combines chromatin immunoprecipitation (ChIP) with massively parallel DNA sequencing to map the binding sites of DNA-associated proteins in a sample of cells. First, crosslinked protein-DNA complexes are isolated using ChIP. Next, the crosslinks are broken, the proteins are removed and the purified DNA is modified with adaptor oligonucleotides to facilitate massively parallel DNA sequencing. Following sequencing, the DNA sequences that are obtained can be mapped to their genomic locations.",,,FALSE,,Assay,,PubMed,,"Scnt-seq, single-cell metabolically labeled new RNA tagging sequencing",PMID:32868927,https://pubmed.ncbi.nlm.nih.gov/32868927/,,Added by Brynn 04-11-2022
scSLAM-seq,"A molecular genetic technique that combines chromatin immunoprecipitation (ChIP) with massively parallel DNA sequencing to map the binding sites of DNA-associated proteins in a sample of cells. First, crosslinked protein-DNA complexes are isolated using ChIP. Next, the crosslinks are broken, the proteins are removed and the purified DNA is modified with adaptor oligonucleotides to facilitate massively parallel DNA sequencing. Following sequencing, the DNA sequences that are obtained can be mapped to their genomic locations.",,,FALSE,,Assay,,PubMed,,"single-cell, thiol-(SH)-linked alkylation of RNA for metabolic labelling sequencing, Scslam-seq",PMID:31292545,https://pubmed.ncbi.nlm.nih.gov/31292545/,,Added by Brynn 04-11-2022
seqFISH,,,,FALSE,,Assay,,EFO,,"Sequential Fluorescence In Situ Hybridization, Seqfish",EFO:0008991,http://www.ebi.ac.uk/efo/EFO_0008991,,Added by Rancho on 2/23/2022
shRNA,An artificial RNA molecule with a tight hairpin turn that can be used to silence target gene expression via RNA interference (RNAi).,,,FALSE,,Assay,,,,"Short Hairpin Sequence RNA, Short Hairpin RNA",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C123893,C123893,
siRNA,A 20 to 25-nucleotide double-stranded RNA which is involved in a sequence-specific messenger RNA degradation process known as RNA interference.,,,FALSE,,Assay,,,,"SMALL INTERFERING RNA, Sirna, Small Interfering RNA, siRNA",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C2191,C2191,
smFISH,,,,FALSE,,Assay,,EFO,,"Smfish, Single‐molecule Fluorescence In Situ Hybridization",EFO:0009918,http://www.ebi.ac.uk/efo/EFO_0009918,,Added by Rancho on 2/23/2022
smRNA-seq,"A molecular genetic technique that combines chromatin immunoprecipitation (ChIP) with massively parallel DNA sequencing to map the binding sites of DNA-associated proteins in a sample of cells. First, crosslinked protein-DNA complexes are isolated using ChIP. Next, the crosslinks are broken, the proteins are removed and the purified DNA is modified with adaptor oligonucleotides to facilitate massively parallel DNA sequencing. Following sequencing, the DNA sequences that are obtained can be mapped to their genomic locations.",,,FALSE,,Assay,,,,,,,,
snRNA-seq,"A molecular genetic technique that combines chromatin immunoprecipitation (ChIP) with massively parallel DNA sequencing to map the binding sites of DNA-associated proteins in a sample of cells. First, crosslinked protein-DNA complexes are isolated using ChIP. Next, the crosslinks are broken, the proteins are removed and the purified DNA is modified with adaptor oligonucleotides to facilitate massively parallel DNA sequencing. Following sequencing, the DNA sequences that are obtained can be mapped to their genomic locations.",,,FALSE,,Assay,,,,,,,,
Isothermal Titration Calorimetry,The measurement of thermodynamic parameters (e.g. enthalpy) at constant temperature during a titration.,,,FALSE,,Assay,,CHMO,,,CHMO:0000683,https://www.ebi.ac.uk/ols/ontologies/chmo/terms?iri=http%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHMO_0000683,,Added by Brynn 01/05/2023
Suspended Microchannel Resonator,"Particles are weighed in real-time with the suspended microchannel resonator (SMR) as they flow through a hollow cantilever. In addition to weighing particles with femtogram precision, the SMR can also measure mass density with a resolution of 10-4 g/mL. This is possible since the microchannel resonant frequency is determined by the difference in mass of the particle with respect to that of the displaced fluid. Thus, the particle's density is determined by measuring its mass in two fluids of different densities. The SMR can measure the growth of single cells as well as the absorption of biomolecules to microchannel walls. Scaling the current SMR design by ten-fold will result in a thousand-fold improvement in mass resolution (attogram) and thereby enable single viruses to be weighed with high precision.",,,FALSE,,Assay,,PubMed,,SMR,PMID:17460669,https://www.nature.com/articles/nature05741,,
10x Multiome,,,,FALSE,,Assay,,EFO,,,EFO:0030059,http://www.ebi.ac.uk/efo/EFO_0030059,,OB 4/25/23
Visium Spatial Gene Expression,,,,FALSE,,Assay,,EFO,,,EFO:0010961,http://www.ebi.ac.uk/efo/EFO_0010961,,OB 4/18/23
Antitumor Drug Screening Assay,,,,FALSE,,Assay,,NCIT,,,NCIT:C15229,http://purl.obolibrary.org/obo/NCIT_C15229,,OB 5/22/23
Bioelectrochemical Analysis,,,,FALSE,,Assay,,CHMO,,,CHMO:0002504,http://purl.obolibrary.org/obo/CHMO_0002504,,OB 5/23/23
Chimeric Antigen Receptor T-Cell Therapy,,,,FALSE,,Assay,,NCIT,,,NCIT:C126102,http://purl.obolibrary.org/obo/NCIT_C126102,,OB 4/19/23
Cell Cycle Assay,,,,FALSE,,Assay,,BAO,,,BAO:0002041,http://www.bioassayontology.org/bao#BAO_0002041,,OB 4/24/23
Clonality Analysis,,,,FALSE,,Assay,,NCIT,,,NCIT:C63327,http://purl.obolibrary.org/obo/NCIT_C63327,,OB 5/18/23
Comparative Genomic Hybridization,,,,FALSE,,Assay,,NCIT,,,NCIT:C18084,http://purl.obolibrary.org/obo/NCIT_C18084,,OB 5/22/23
Cryo-Electron Microscopy,,,,FALSE,,Assay,,NCIT,,,NCIT:C18113,http://purl.obolibrary.org/obo/NCIT_C18113,,OB 5/17/23
Cryo-Electron Tomography,,,,FALSE,,Assay,,PubMed,,,,https://pubmed.ncbi.nlm.nih.gov/33020915/,,OB 5/17/23
Data Integration,,,,FALSE,,Assay,,T4FS,,,T4FS:0000487,http://purl.obolibrary.org/obo/T4FS_0000487,,OB 4/14/23
Field-Emission Scanning Electron Microscopy,,,,FALSE,,Assay,,CHMO,,,CHMO:0000074,http://purl.obolibrary.org/obo/CHMO_0000074,,OB 4/19/23
Label-free Protein Quantification by LC/MS,,,,FALSE,,Assay,,NCIT,,,NCIT:C161825,http://purl.obolibrary.org/obo/NCIT_C161825,,OB 4/24/23
Metabolite Profiling Assay,,,,FALSE,,Assay,,OBI,,,OBI:0000366,http://purl.obolibrary.org/obo/OBI_0000366,,OB 4/19/23
Reporter Gene Assay,,,,FALSE,,Assay,,BAO,,,BAO:0003006,http://www.bioassayontology.org/bao#BAO_0003006,,OB 4/24/23
Single-Molecule Localization Microscopy,,,,FALSE,,Assay,,PubMed,,,,https://pubmed.ncbi.nlm.nih.gov/35663461/,,OB 4/14/23
Synthesis,,,,FALSE,,Assay,,NCIT,,,NCIT:C61408,http://purl.obolibrary.org/obo/NCIT_C61408,,OB 5/17/23
Targeted Therapy Agent,,,,FALSE,,Assay,,NCIT,,,NCIT:C163758,http://purl.obolibrary.org/obo/NCIT_C163758,,OB 5/17/23
Trichrome Staining Method,,,,FALSE,,Assay,,NCIT,,,NCIT:C23012,http://purl.obolibrary.org/obo/NCIT_C23012,,OB 5/19/23
Ultrasound Imaging,,,,FALSE,,Assay,,NCIT,,,NCIT:C17230,http://purl.obolibrary.org/obo/NCIT_C17230,,OB 5/19/23
Transcription profiling by NanoString,,,,FALSE,,Assay,,EFO,,Nanostring nCounter,EFO:0030058,http://www.ebi.ac.uk/efo/EFO_0030058,,OB 6/20/23
Alcian Blue Staining Method,,,,FALSE,,Assay,,NCIt,,,NCIT:C92299,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&version=23.08d&ns=ncit&code=C92299&key=1182540900&b=1&n=null,,AG 2023-09-22
Artificial Intelligence,,,,FALSE,,Assay,,NCIt,,,NCIT:C16309,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&version=23.08d&ns=ncit&code=C16309&key=n1483307350&b=1&n=null,,AG 2023-09-22
Cell Culture,,,,FALSE,,Assay,,NCIt,,,NCIT:C16396,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&version=23.08d&ns=ncit&code=C16396&key=n1965245771&b=1&n=null,,AG 2023-09-22
Clinical Study,,,,FALSE,,Assay,,NCIt,,Clincal Trial,NCIT:C71104,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&version=23.08d&ns=ncit&code=C71104&key=n620723826&b=1&n=null,,AG 2023-09-22
Cell-free Circulating Tumor DNA Assay,,,,FALSE,,Assay,,NCIt,,,NCIT:C182622,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&version=23.08d&ns=ncit&code=C182622&key=n1866747733&b=1&n=null,,AG 2023-09-22
Co-Immunoprecipitation Mass Spectrometry,,,,FALSE,,Assay,,EBI,,,,https://www.ebi.ac.uk/training/online/courses/protein-interactions-and-their-importance/where-do-the-data-come-from/co-immunoprecipitation/,,AG 2023-09-22
Deep Learning,,,,FALSE,,Assay,,NCIt,,,NCIT:C176258,https://ncithesaurus.nci.nih.gov/ncitbrowser/pages/message.jsf,,AG 2023-09-22
Fluorescent In Situ Sequencing,,,,FALSE,,Assay,,Wikipedia,,,,https://en.wikipedia.org/wiki/Fluorescent_in_situ_sequencing,,AG 2023-09-22
Gene Ontology Enrichment Analysis,,,,FALSE,,Assay,,GO,,,,https://geneontology.org/docs/go-enrichment-analysis/,,AG 2023-09-22
Gene Set Enrichment Analysis,,,,FALSE,,Assay,,GSEA,,GSEA,,https://www.gsea-msigdb.org/gsea/index.jsp,,AG 2023-09-22
"Gene Silencing ",,,,FALSE,,Assay,,NCIt,,,NCIT:C39200,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&version=23.08d&ns=ncit&code=C39200&key=n1874356328&b=1&n=null,,AG 2023-09-22
Human Induced Pluripotent Stem Cell-derived Cardiomyocytes Culture,,,,FALSE,,Assay,,NCBI,,"hiPSC-CM ",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6831300/,,AG 2023-09-22
Imaging Mass Cytometry,,,,FALSE,,Assay,,Nature,,IMC,,https://www.nature.com/articles/s43018-021-00301-w,,AG 2023-09-22
Immunofluorescent Staining Method,,,,FALSE,,Assay,,NCIt,,,NCIT:C142337,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&version=23.08d&ns=ncit&code=C142337&key=1090177504&b=1&n=null,,AG 2023-09-22
Immunotherapy,,,,FALSE,,Assay,,NCIt,,,NCIT:C15262,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&version=23.08d&ns=ncit&code=C15262&key=1335721185&b=1&n=null,,AG 2023-09-22
Viral Transduction,,,,FALSE,,Assay,,NCIt,,,NCIT:C142787,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&version=23.08d&ns=ncit&code=C142787&key=1177194019&b=1&n=null,,AG 2023-09-22
Metastatic Colonization Assay,,,,FALSE,,Assay,,NCBI,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5029466/,,AG 2023-09-22
Phylogenetic Analysis,,,,FALSE,,Assay,,NCIt,,,NCIT:C18940,https://ncithesaurus.nci.nih.gov/ncitbrowser/pages/concept_details.jsf?dictionary=NCI_Thesaurus&version=23.08d&code=C18940&ns=ncit&type=properties&key=null&b=1&n=0&vse=null,,AG 2023-09-25
Picrosirius Staining,,,,FALSE,,Assay,,Elsevier,,,,https://link.springer.com/article/10.1007/BF01002772,,AG 2023-09-22
Scratch Assay,,,,FALSE,,Assay,,Pubmed,,,,"https://pubmed.ncbi.nlm.nih.gov/21748666/#:~:text=The%20scratch%2Dwound%20assay%20is,migrate%20into%20the%20wound%20space.",,AG 2023-09-22
Structural Variant Analysis,,,,FALSE,,Assay,,NCBI,,,,"https://www.ncbi.nlm.nih.gov/dbvar/content/overview/#:~:text=Structural%20variation%20(SV)%20is%20generally,copy%20number%20variants%20(CNVs).",,AG 2023-09-22
Survival Analysis,,,,FALSE,,Assay,,NCIt,,,NCIT:C53372,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&version=23.08d&ns=ncit&code=C53372&key=732684547&b=1&n=null://en.wikipedia.org/wiki/Survival_analysis,,AG 2023-09-22
Targeted Error Correction Sequencing,,,,FALSE,,Assay,,NCBI,,TEC-Seq,,"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6714979/#:~:text=We%20have%20developed%20an%20approach,related%20genes%20encompassing%2081%20kb.",,AG 2023-09-22
Tuba-Seq,Tumor barcoding with ultradeep barcode sequencing,,,FALSE,,Assay,,EFO,,,EFO:0008979,https://www.ebi.ac.uk/ols4/ontologies/efo/classes?short_form=EFO_0008979,,OB 2024-02-05
SDS-PAGE,,,,FALSE,,Assay,,,,,,,,OB 2024-02-05
Cell Fractionation,,,,FALSE,,Assay,,,,,,,,OB 2024-02-05
Multiscale Light Sheet Microscopy,,,,FALSE,,Assay,,,,,,,,OB 2024-07-18
Light Sheet Microscopy,,,,FALSE,,Assay,,,,,,,,OB 2024-09-26
CODEX,,,,FALSE,,Assay,,,,,,,,OB 2025-05-20
